Product URL,Product Title,Product Price,MRP Price,Discount Percentage,Best Sellers Rank,Date First Available,Packer,Importer,ASIN,Customer Reviews,Item Weight,Item Dimensions,Net Quantity,Generic Name,Brand,Model,Capacity,Installation Type,Part Number,Special Features,Oven Cooking Mode,Burner Type,Colour,Voltage,Wattage,Fuel Type,Door Orientation,Material,Included Components,Batteries Included,Batteries Required,Country of Origin,Rating,Rating Count
https://www.amazon.in/Bosch-CMA585MS0-Stainless-Einbau-Kompaktbackofen-Microwave/dp/B0764R1YBQ/ref=sr_1_174?keywords=microwaves&qid=1687800964&sr=8-174,Bosch CMA585MS0 Stainless Steel Einbau-Kompaktbackofen with Microwave (Energy Class A++),129900,,,,10-Jun-20,,,B0764R1YBQ,"4.1  4.1 out of 5 stars    
    2 ratings   


 4.1 out of 5 stars",37 kg,57 x 59.4 x 45.4 Centimeters,,,,,,Built-In,,,,,,,,,,,,,,India,4.1,2
https://www.amazon.in/LG-Convection-Microwave-MC2886BLT-Stainless/dp/B0B7BGDPTJ/ref=sr_1_175?keywords=microwaves&qid=1687800964&sr=8-175,"LG 28 L Convection Microwave Oven (MC2886BLT, Black, Stainless Steel Cavity)",,,,"#1,306,498 in Home & Kitchen (See Top 100 in Home & Kitchen)  #326 in Microwave Ovens",22-Jul-22,"LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999","A-24/6, Mohan Cooperative Industrial Estate, Mathura Road, New Delhi-110044",B0B7BGDPTJ,,18 kg 500 g,51 x 51 x 30.5 Centimeters,1 Count,Convection Microwave Oven,LG,MC2886BLT,28,Countertop,2l2X0385,"Auto Cook, Curd Maker, Interior light, Turntable, Glass Tray",Convection,,Black,230 Volts,800 Watts,Electric,Side Swing,"Stainless Steel, Glass",1U Microwave Oven; 1U Glass Tray; 1U Rotating Ring; 1U User Manual,No,No,,,
https://www.amazon.in/Glen-Microwave-Digital-Capacity-MO-671/dp/B09HQV9KFH/ref=sr_1_177?keywords=microwaves&qid=1687800964&sr=8-177,Glen Built-In-Microwave With Full Glass Digital Control Capacity 25 Ltr (MO-671),34999,45995,24,"#1,968,775 in Home & Kitchen (See Top 100 in Home & Kitchen)  #384 in Microwave Ovens",04-Oct-21,,,B09HQV9KFH,,40 kg,59.4 x 40.3 x 38.2 Centimeters,1.00 Unit,Built-In-Microwave,Glen,MO-671,25,Built-In,MO-671,Timer,Microwave,,Black,230 Volts (AC),1450 Watts,Electric,Left,"Stainless Steel, Glass",,No,No,India,,
https://www.amazon.in/Faber-Convection-FBI-MWO-25L-CGS-BK/dp/B081D4D54C/ref=sr_1_178?keywords=microwaves&qid=1687800964&sr=8-178,"Faber 32 L Convection Microwave Oven (FBI MWO 25L CGS BK, Black)",41243,53000,22,"#1,319,043 in Home & Kitchen (See Top 100 in Home & Kitchen)  #330 in Microwave Ovens",12-Nov-19,,,B081D4D54C,"1.0  1.0 out of 5 stars    
    2 ratings   


 1.0 out of 5 stars",24 kg,59.4 x 47 x 38.8 Centimeters,1 count,Microwave Ovens,Faber,FBI MWO 25L CGS BK,32,Built-In,FBI MWO 25L CGS BK,Timer,Convection,,Black,230 Volts,220,Electric,Left,Steel,"Includes: Product, Instruction manual, Acessories and Warranty card",,No,China,1,2
https://www.amazon.in/Bosch-Serie-Stainless-Microwave-HMT75M551I/dp/B00BMKPHJQ/ref=sr_1_179?keywords=microwaves&qid=1687800964&sr=8-179,Bosch Serie | 2 50 cm 17 L Stainless Steel Built in Microwave HMT75M551I (Steel/Black),30500,,,"#936,516 in Home & Kitchen (See Top 100 in Home & Kitchen)  #261 in Microwave Ovens",28-Jan-19,,,B00BMKPHJQ,"3.5  3.5 out of 5 stars    
    8 ratings   


 3.5 out of 5 stars",18 kg 400 g,32 x 45.3 x 28 Centimeters,,,,,,Built-In,,,,,,,,,,,,,,China,3.5,8
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODEzNTk1Mzk5NjUwNjE1OjE2ODc4MDA5NjQ6c3BfYnRmOjIwMDc2NjY5NzIwMzk4OjowOjo&url=2FPanasonic-Solo-Microwave-NN-SM25JBFDG-Black2Fdp2FB08DYCWC9R2Fref3Dsr_1_181_sspa3Fkeywords3Dmicrowaves26qid3D168780096426sr3D8-181-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Panasonic 20L Solo Microwave Oven (NN-SM25JBFDG,Black)",5490,6790,19,"#2,518 in Home & Kitchen (See Top 100 in Home & Kitchen)  #2 in Solo Microwaves",30-Jul-20,"Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana","Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana",B08DYCWC9R,"4.4  4.4 out of 5 stars    
    2,586 ratings   


 4.4 out of 5 stars",10 kg 500 g,44 x 34 x 26 Centimeters,1 count,Microwave Ovens,Panasonic,NN-SM25JBFDG,20,Countertop,NN-SM25JBFDG,Auto_cook,Solo,,Black,230 Volts,800 Watts,Electric,Left,Stainless Steel,"User Manual, Warranty Card",,No,Thailand,4.4,2586
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODEzNTk1Mzk5NjUwNjE1OjE2ODc4MDA5NjQ6c3BfYnRmOjIwMDUzMDk5NjU1NDk4OjowOjo&url=2FPanasonic-Grill-Microwave-NN-GT221WF-White2Fdp2FB00KPSSR202Fref3Dsr_1_182_sspa3Fkeywords3Dmicrowaves26qid3D168780096426sr3D8-182-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Panasonic 20L Grill Microwave Oven(NN-GT221WFDG,White, 38 Auto Cook Menus )",8390,10290,18,"#104,465 in Home & Kitchen (See Top 100 in Home & Kitchen)  #65 in Microwave Ovens",02-Jun-14,,,B00KPSSR20,"4.4  4.4 out of 5 stars    
    355 ratings   


 4.4 out of 5 stars",13 kg 400 g,,1 set,,Panasonic,NN-GT221WFDG,20,Countertop,NN-GT221WF,Touch Panel,Grill,,White,230 Volts,1000 Watts,,Left,Metal,"1 Microwave Oven, 1 User Manual, 1 Warranty Card",No,No,Thailand,4.4,355
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzNjcyNTk2NTI2Nzc3OjE2ODc4MDA5NjU6c3BfYXRmX25leHQ6MjAwNjAzMjYyMjQ0OTg6OjA6Og&url=2FSamsung-Convection-Microwave-CE1041DSB3-TL2Fdp2FB09VH1Q7CM2Fref3Dsr_1_177_sspa3Fkeywords3Dmicrowaves26qid3D168780096526sr3D8-177-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA26psc3D1,"Samsung 28 L Convection Microwave Oven (CE1041DSB3/TL, Black, SlimFry)",12390,16990,27,"#4,013 in Home & Kitchen (See Top 100 in Home & Kitchen)  #7 in Microwave Ovens",14-Mar-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09VH1Q7CM,"4.4  4.4 out of 5 stars    
    7,796 ratings   


 4.4 out of 5 stars",17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Case,Convection Microwave Oven,Samsung,CE1041DSB3/TL,28,Freestanding,VG-SCLA00G/XL,Defrost,"Grill, Microwave, Convection",Ceramic,Black,230 Volts,900 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Crusty Plate, Quick Guide Label",No,No,Malaysia,4.4,7796
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzNjcyNTk2NTI2Nzc3OjE2ODc4MDA5NjU6c3BfYXRmX25leHQ6MjAwNDYxNDg5NzQ5OTg6OjA6Og&url=2FAmazonBasics-20-Solo-Microwave-Black2Fdp2FB07RR5G1WS2Fref3Dsr_1_178_sspa3Fkeywords3Dmicrowaves26qid3D168780096526sr3D8-178-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA26psc3D1,AmazonBasics 20 L Solo Microwave (Black),4490,8999,50,"#59,873 in Home & Kitchen (See Top 100 in Home & Kitchen)  #49 in Microwave Ovens",12-Sep-19,,"Cloudtail India Private Limited, Ground Floor, Rear Portion, H-9, Block B-1, Mohan Cooperative Industrial Area, Mathura Road, New Delhi-110044",B07RR5G1WS,"4.1  4.1 out of 5 stars    
    863 ratings   


 4.1 out of 5 stars",10 kg 800 g,,,,Amazon Basics,AB2019001,20,Countertop,AB2019001,Defrost,Solo,,Black,,800 Watts,,Left,,,,No,China,4.1,863
https://www.amazon.in/HAFELE-Microwave-DIAMOND-NEO-28/dp/B0BQ71WJQL/ref=sr_1_180?keywords=microwaves&qid=1687800965&sr=8-180,H'A'FELE Built-In Microwave Oven With Grill DIAMOND NEO 28 L,,,,"#2,061,334 in Home & Kitchen (See Top 100 in Home & Kitchen)  #5 in Combination Convection & Microwave Ovens",15-Dec-22,,,B0BQ71WJQL,,20 kg,4.67 x 5.95 x 3.88 Meters,1.00 Set,Microwave oven,H'A'FELE,DIAMOND NEO 28,28,Built-In,DIAMOND NEO 28,Control Panel Lock,"Grill, Microwave",,Black,,900 Watts,1,Left,Stainless Steel,Grill,,,,,
https://www.amazon.in/Hafele-Counter-Top-Microwave-Function-Cavity/dp/B07QLVYCVD/ref=sr_1_181?keywords=microwaves&qid=1687800965&sr=8-181,"Hafele Emma Counter-Top Microwave with Grill Combi Function, Cavity -25 L (Silver)",13929,19090,27,"#1,201,293 in Home & Kitchen (See Top 100 in Home & Kitchen)  #309 in Microwave Ovens",10-Apr-19,,,B07QLVYCVD,"3.7  3.7 out of 5 stars    
    7 ratings   


 3.7 out of 5 stars",16 kg,48.3 x 39.9 x 28.1 Centimeters,,,Hafele,7.07785E+11,25,Countertop,7.07785E+11,Turntable,"Grill, Microwave",,Silver,,,,Left,Glass,Turntable Plate + Grill rack,No,No,China,3.7,7
https://www.amazon.in/Godrej-Inverter-Convection-Microwave-52141502SD00100/dp/B08X1FMC6K/ref=sr_1_182?keywords=microwaves&qid=1687800965&sr=8-182,"Godrej 28 L Inverter Convection Microwave Oven (GME 728 CIP3 RM, Black) (52141502SD00100)",16290,26490,39,"#1,128,062 in Home & Kitchen (See Top 100 in Home & Kitchen)  #293 in Microwave Ovens",19-Feb-21,"Godrej & Boyce Mfg. Co. Ltd., Pirojshanagar, Vikhroli (W), Mumbai - 400 079 Contact: 18002095511 (toll free) Or text ‘Hi’ to 9321665511 on WhatsApp","Godrej & Boyce Mfg. Co. Ltd., Pirojshanagar, Vikhroli (W), Mumbai - 400 079 Contact: 18002095511 (toll free) Or text ‘Hi’ to 9321665511 on WhatsApp",B08X1FMC6K,"4.1  4.1 out of 5 stars    
    8 ratings   


 4.1 out of 5 stars",15 kg,46.5 x 51 x 31 Centimeters,1 count,Cooking,Godrej,52141502SD00100,28,Countertop,52141502SD00100,"Deodoriser Function, Child Lock, 4 Step Cooking, Healthy Breakfast & Snacks, India's Best Recipes, Ghee and Curd, Dual Grill Technology, Digital Display, Multi Distribution System, Godrej Instachef App, Paneer, Defrost Function, Steam Clean;Auto Cook;Interior Light;Programmable;Turntable",Convection,Stainless Steel,Black,230 Volts,1000,Electric,Left,Stainless Steel,"Microwave oven, Glass turn table, Roller ring, Grill stand and User manual with warranty card",,No,China,4.1,8
https://www.amazon.in/electrowood-Electronic-Microwave-Oven-White/dp/B0BQQS5B69/ref=sr_1_183?keywords=microwaves&qid=1687800965&sr=8-183,"S.S electrowood and Electronic Microwave Oven (White, 3Kg)",,,,,21-Dec-22,,,B0BQQS5B69,,,4.6 x 3.3 x 2.83 Meters,1.00 count,,,,,Countertop,,,,,,,,,,,,,,,,
https://www.amazon.in/Panasonic-Convection-Microwave-NN-CD684BFDG-Black/dp/B00RE44F8I/ref=sr_1_185?keywords=microwaves&qid=1687800965&sr=8-185,"Panasonic 27L Convection Microwave Oven(NN-CD684BFDG, Black Mirror Finish, Rotisserie) with Starter Kit",,,,"#777,492 in Home & Kitchen (See Top 100 in Home & Kitchen)  #223 in Microwave Ovens",24-Dec-14,,,B00RE44F8I,"4.0  4.0 out of 5 stars    
    34 ratings   


 4.0 out of 5 stars",17 kg,47.1 x 51.3 x 30.6 Centimeters,,,Panasonic,NN-CD684BFDG,27,Freestanding,NN-CD684BFDG,Tact Button/Jog Dial,Convection,,Black,230 Volts,900 Watts,Electric,Left,Stainless Steel,"1 Microwave Oven, 1 Rotisserie, 1 Round Oven Tray, 1 High/Low Round Wire Rack, 1 Ceramic Tray, Warranty Card and Start Up Kit",No,No,,4,34
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzNjcyNTk2NTI2Nzc3OjE2ODc4MDA5NjU6c3BfbXRmOjIwMTIyMzcwNTQ1Mjk4OjowOjo&url=2FSamsung-Convection-Microwave-CE73JD-B1-XTL2Fdp2FB09XBLS8XY2Fref3Dsr_1_187_sspa3Fkeywords3Dmicrowaves26qid3D168780096526sr3D8-187-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9tdGY26psc3D1,"Samsung 21 L Convection Microwave Oven (CE73JD-B1/XTL, Black)",9990,12990,23,"#4,520 in Home & Kitchen (See Top 100 in Home & Kitchen)  #8 in Microwave Ovens",06-Apr-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09XBLS8XY,"4.3  4.3 out of 5 stars    
    2,567 ratings   


 4.3 out of 5 stars",15 kg,44.4 x 48.9 x 28.2 Centimeters,1 Pack,Convection Microwave Oven,Samsung,CE73JD-B1/XTL,21,Freestanding,GIANT,Auto Cook,"Grill, Microwave, Convection",Ceramic,Black,230 Volts,800 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Quick Guide Label",,No,Malaysia,4.3,2567
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzNjcyNTk2NTI2Nzc3OjE2ODc4MDA5NjU6c3BfbXRmOjIwMDYwMzI2MjI0NTk4OjowOjo&url=2FSamsung-Convection-Microwave-MC28A5025VP-TL2Fdp2FB09XBPGYV82Fref3Dsr_1_188_sspa3Fkeywords3Dmicrowaves26qid3D168780096526sr3D8-188-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9tdGY26psc3D1,"Samsung 28 L Convection Microwave Oven (MC28A5025VP/TL, Black with Magnolia Pattern, Slim Fry)",14790,20990,30,"#13,073 in Home & Kitchen (See Top 100 in Home & Kitchen)  #25 in Microwave Ovens",06-Apr-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09XBPGYV8,"4.4  4.4 out of 5 stars    
    660 ratings   


 4.4 out of 5 stars",17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Pack,Convection Microwave Oven,Samsung,MC28A5025VP/TL,28,Freestanding,MW5000H,Defrost,"Grill, Microwave, Convection",,Black,230 Volts,900 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Crusty Plate, Multi Spit, Quick Guide Label",,No,Malaysia,4.4,660
https://www.amazon.in/Generic-Convection-Microwave-Oven/dp/B0B97KT686/ref=sr_1_189?keywords=microwaves&qid=1687800965&sr=8-189,Convection Microwave Oven,27500,31500,13,"#2,646,275 in Home & Kitchen (See Top 100 in Home & Kitchen)  #436 in Microwave Ovens",10-Aug-22,,,B0B97KT686,,,,,,,,,,,,,,,,,,,,,,,India,,
https://www.amazon.in/Godrej-GME-720-CF2-GOLDEN/dp/B08D3TFPJW/ref=sr_1_191?keywords=microwaves&qid=1687800965&sr=8-191,"Godrej 20 L Convection Microwave Oven (GME 720 CF2 QZ GOLDEN RIM, Golden Rim)",11598,17800,35,"#476,474 in Home & Kitchen (See Top 100 in Home & Kitchen)  #158 in Microwave Ovens",16-Jul-20,"M/s Guangdong Galanz Manufacturing Co. Ltd. No.3, Xingpu Avenue, Huangpu Town Zhongshan City, Guangdong, China","Godrej & Boyce MFG Co Ltd, Vikhroli, Mumbai - 400079; Contact: 18002095511",B08D3TFPJW,"4.1  4.1 out of 5 stars    
    50 ratings   


 4.1 out of 5 stars",13 kg 900 g,37 x 45 x 26 Centimeters,1 count,Cooking,Godrej,GME 720 CF2 QZ GOLDEN RIM,20,Countertop,GME 720 CF2 QZ GOLDEN RIM,"Stainless Steel cavity, multi-distribution system, Instachef App,Healthy fry, Healthy fermentation, Healthy Indian tadka, Deodoriser Function",Convection,,Golden Rim,230 Volts,800,Electric,Left,Stainless Steel,"Microwave oven, Glass turn table, Roller ring, Grill stand and User manual with warranty card",,No,China,4.1,50
https://www.amazon.in/Hafner-Microwave-HMWO-25L-BK/dp/B0BWZ1XM9V/ref=sr_1_192?keywords=microwaves&qid=1687800965&sr=8-192,"Hafner Microwave Oven -25 L (HMWO 25L BK, Black, Auto Cook)",,,,,27-Feb-23,,,B0BWZ1XM9V,,,38 x 49 x 28 Centimeters,1.00 count,,Hafner - Simply the best,Hafner Microwave Oven- HMWO 25L BK,25,Countertop,,"Auto Cook, Defrost, Turntable",Microwave,,Black,,,,Left,Stainless Steel,"Glass Turntable, Quick Guide Label",,,,,
https://www.amazon.in/7CF-700-Microwave-BkSS-OB/dp/B008S792R4/ref=sr_1_195?keywords=microwaves&qid=1687800965&sr=8-195,.7CF 700 W Microwave BkSS OB,26654,,,,27-Jul-17,,,B008S792R4,"4.2  4.2 out of 5 stars    
    40 ratings   


 4.2 out of 5 stars",,32.4 x 45.1 x 26 Centimeters,,,Avanti,MO7103SST,,,,Turntable,,,,115 Volts,700 Watts,,,,,No,No,,4.2,40
https://www.amazon.in/Samsung-Convection-Microwave-CE77JD-QB1-TL/dp/B0B1JF5ZS8/ref=sr_1_196?keywords=microwaves&qid=1687800965&sr=8-196,"Samsung 21 L Convection Microwave Oven (CE77JD-QB1/TL, Black)",12800,18990,33,"#668,154 in Home & Kitchen (See Top 100 in Home & Kitchen)  #202 in Microwave Ovens",16-May-22,"Samsung India Electronics Private Limited, Gurgaon (India), 180057267864","Samsung India Electronics Private Limited, Gurgaon (India), 180057267864",B0B1JF5ZS8,,15 kg,48.9 x 28.2 x 44.4 Centimeters,1 Count,MWO,Samsung,CE77JD-QB1/TL,21,Countertop,CE77JD-QB1/TL,Touch Panel,Convection,,Black,,2350 Watts,Electric,Left,Ceramic,"Microwave oven, Wire rack and Quick guide label",No,No,Malaysia,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzNjcyNTk2NTI2Nzc3OjE2ODc4MDA5NjU6c3BfYnRmOjIwMDc2NjY5NzIwMzk4OjowOjo&url=2FPanasonic-Solo-Microwave-NN-SM25JBFDG-Black2Fdp2FB08DYCWC9R2Fref3Dsr_1_197_sspa3Fkeywords3Dmicrowaves26qid3D168780096526sr3D8-197-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Panasonic 20L Solo Microwave Oven (NN-SM25JBFDG,Black)",5490,6790,19,"#2,518 in Home & Kitchen (See Top 100 in Home & Kitchen)  #2 in Solo Microwaves",30-Jul-20,"Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana","Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana",B08DYCWC9R,"4.4  4.4 out of 5 stars    
    2,586 ratings   


 4.4 out of 5 stars",10 kg 500 g,44 x 34 x 26 Centimeters,1 count,Microwave Ovens,Panasonic,NN-SM25JBFDG,20,Countertop,NN-SM25JBFDG,Auto_cook,Solo,,Black,230 Volts,800 Watts,Electric,Left,Stainless Steel,"User Manual, Warranty Card",,No,Thailand,4.4,2586
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTIzNjcyNTk2NTI2Nzc3OjE2ODc4MDA5NjU6c3BfYnRmOjIwMTIwMDI2ODc4OTk4OjowOjo&url=2FSamsung-Convection-Microwave-MC28A5025VS-TL2Fdp2FB0B1JG7VMY2Fref3Dsr_1_198_sspa3Fkeywords3Dmicrowaves26qid3D168780096526sr3D8-198-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Samsung 28 L Convection Microwave Oven (MC28A5025VS/TL, Silver, slimfry)",14500,18990,24,"#365,394 in Home & Kitchen (See Top 100 in Home & Kitchen)  #127 in Microwave Ovens",16-May-22,"Samsung India Electronics Private Limited, Gurgaon (India), 180057267864","Samsung India Electronics Private Limited, Gurgaon (India), 180057267864",B0B1JG7VMY,,17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Count,MWO,Samsung,MC28A5025VS/TL,28,Countertop,MC28A5025VS/TL,"Auto Cook, Defrost,Control Panel lock, Racks, Timer, interior Light, Turntable, Slimfry, Crusty Plate, Dough/Proof, Tact control, Silver Dual tone Finish, Multi-Spit, Ceramic Enamel Cavity with 10 year Warranty",Convection,Ceramic,Silver,230 Volts,2100 Watts,Electric,Left,Metal,"Microwave oven, Turn table, Pizza base, Tawa, Crusty plate and High or low rack",No,No,India,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzYwNDY4OTAxMjM1OTEyOjE2ODc4MDA5Njc6c3BfYXRmX25leHQ6MjAwNjAzMjYyMjQ0OTg6OjA6Og&url=2FSamsung-Convection-Microwave-CE1041DSB3-TL2Fdp2FB09VH1Q7CM2Fref3Dsr_1_193_sspa3Fkeywords3Dmicrowaves26qid3D168780096726sr3D8-193-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA26psc3D1,"Samsung 28 L Convection Microwave Oven (CE1041DSB3/TL, Black, SlimFry)",12390,16990,27,"#4,013 in Home & Kitchen (See Top 100 in Home & Kitchen)  #7 in Microwave Ovens",14-Mar-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09VH1Q7CM,"4.4  4.4 out of 5 stars    
    7,796 ratings   


 4.4 out of 5 stars",17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Case,Convection Microwave Oven,Samsung,CE1041DSB3/TL,28,Freestanding,VG-SCLA00G/XL,Defrost,"Grill, Microwave, Convection",Ceramic,Black,230 Volts,900 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Crusty Plate, Quick Guide Label",No,No,Malaysia,4.4,7796
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzYwNDY4OTAxMjM1OTEyOjE2ODc4MDA5Njc6c3BfYXRmX25leHQ6MjAwNDYxNDg5NzQ5OTg6OjA6Og&url=2FAmazonBasics-20-Solo-Microwave-Black2Fdp2FB07RR5G1WS2Fref3Dsr_1_194_sspa3Fkeywords3Dmicrowaves26qid3D168780096726sr3D8-194-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA26psc3D1,AmazonBasics 20 L Solo Microwave (Black),4490,8999,50,"#59,873 in Home & Kitchen (See Top 100 in Home & Kitchen)  #49 in Microwave Ovens",12-Sep-19,,"Cloudtail India Private Limited, Ground Floor, Rear Portion, H-9, Block B-1, Mohan Cooperative Industrial Area, Mathura Road, New Delhi-110044",B07RR5G1WS,"4.1  4.1 out of 5 stars    
    863 ratings   


 4.1 out of 5 stars",10 kg 800 g,,,,Amazon Basics,AB2019001,20,Countertop,AB2019001,Defrost,Solo,,Black,,800 Watts,,Left,,,,No,China,4.1,863
https://www.amazon.in/Hafele-Counter-Top-Microwave-Function-Cavity/dp/B07QLVYCVD/ref=sr_1_196?keywords=microwaves&qid=1687800967&sr=8-196,"Hafele Emma Counter-Top Microwave with Grill Combi Function, Cavity -25 L (Silver)",,,,"#1,201,293 in Home & Kitchen (See Top 100 in Home & Kitchen)  #309 in Microwave Ovens",10-Apr-19,,,B07QLVYCVD,"3.7  3.7 out of 5 stars    
    7 ratings   


 3.7 out of 5 stars",16 kg,48.3 x 39.9 x 28.1 Centimeters,,,Hafele,7.07785E+11,25,Countertop,7.07785E+11,Turntable,"Grill, Microwave",,Silver,,,,Left,Glass,Turntable Plate + Grill rack,No,No,,3.7,7
https://www.amazon.in/Kaff-KOV-70-BA6-Multifunction/dp/B087PF5DXC/ref=sr_1_197?keywords=microwaves&qid=1687800967&sr=8-197,KOV 70 BA6 | Cavity 70 L | Multifunction with Rotary Control Dial | Full Black Tempered Glass Finish.,37425,43990,15,"#153,152 in Home & Kitchen (See Top 100 in Home & Kitchen)  #78 in Microwave Ovens",26-Apr-20,18001802221,18001802221,B087PF5DXC,"3.8  3.8 out of 5 stars    
    24 ratings   


 3.8 out of 5 stars",30 kg,58 x 57 x 56 Centimeters,1 count,Built in Oven,Kaff,KOV 70 BA6,70,Built-In,12345,Multi-Function Oven with Mechanical Timer,Convection,,black,220 Kilovolts,,Electric,,Stainless Steel,"One Grill Wire Shelf, One Oven Drip Tray",,No,China,3.8,24
https://www.amazon.in/Panasonic-Convection-Microwave-NN-CD684BFDG-Black/dp/B00RE44F8I/ref=sr_1_198?keywords=microwaves&qid=1687800967&sr=8-198,"Panasonic 27L Convection Microwave Oven(NN-CD684BFDG, Black Mirror Finish, Rotisserie) with Starter Kit",19800,20190,2,"#777,492 in Home & Kitchen (See Top 100 in Home & Kitchen)  #223 in Microwave Ovens",24-Dec-14,,,B00RE44F8I,"4.0  4.0 out of 5 stars    
    34 ratings   


 4.0 out of 5 stars",17 kg,47.1 x 51.3 x 30.6 Centimeters,,,Panasonic,NN-CD684BFDG,27,Freestanding,NN-CD684BFDG,Tact Button/Jog Dial,Convection,,Black,230 Volts,900 Watts,Electric,Left,Stainless Steel,"1 Microwave Oven, 1 Rotisserie, 1 Round Oven Tray, 1 High/Low Round Wire Rack, 1 Ceramic Tray, Warranty Card and Start Up Kit",No,No,,4,34
https://www.amazon.in/Kaff-Electronic-Controls-Reflective-Mechanical/dp/B084VNDZRR/ref=sr_1_199?keywords=microwaves&qid=1687800967&sr=8-199,Kaff OV81 GIKF Electric Oven | Rotary Electronic Controls.,47990,60990,21,"#294,212 in Home & Kitchen (See Top 100 in Home & Kitchen)  #108 in Microwave Ovens",17-Feb-20,,,B084VNDZRR,"4.6  4.6 out of 5 stars    
    9 ratings   


 4.6 out of 5 stars",33 kg,,,,Kaff,Large,,Built-In,Large,Rotisserie,Convection,,,,3 KW,Electric,,Glass,,No,No,China,4.6,9
https://www.amazon.in/Generic-Convection-Microwave-Oven/dp/B0B97KT686/ref=sr_1_201?keywords=microwaves&qid=1687800967&sr=8-201,Convection Microwave Oven,27500,31500,13,"#2,646,275 in Home & Kitchen (See Top 100 in Home & Kitchen)  #436 in Microwave Ovens",10-Aug-22,,,B0B97KT686,,,,,,,,,,,,,,,,,,,,,,,India,,
